Frame,Class,Confidence,X_min,Y_min,X_max,Y_max
337,person,0.4057888388633728,85,654,116,710
337,bus,0.3717934787273407,865,439,1279,717
337,person,0.37040290236473083,528,655,560,720
337,traffic light,0.3296782076358795,450,540,476,583
337,person,0.3068470060825348,62,654,88,720
337,person,0.3032340705394745,1082,633,1228,719
338,car,0.5565447807312012,0,639,77,699
338,person,0.5434562563896179,92,651,125,717
338,car,0.49199849367141724,134,664,289,719
338,bus,0.4759875237941742,856,438,1279,716
338,person,0.44143685698509216,218,661,250,720
338,person,0.4390447735786438,527,654,561,720
338,car,0.43043652176856995,133,664,226,719
338,person,0.3994295001029968,72,652,96,720
338,person,0.3927445709705353,329,671,376,720
338,bird,0.3383028209209442,864,227,934,258
338,person,0.30881866812705994,1086,638,1220,719
338,person,0.26604360342025757,218,660,265,720
338,person,0.250741571187973,650,684,673,720
339,car,0.6016198396682739,0,636,87,693
339,bus,0.5168426632881165,854,437,1279,718
339,person,0.4822106659412384,336,667,381,720
339,person,0.47208666801452637,218,650,276,720
339,person,0.46792566776275635,218,652,257,720
339,person,0.42183417081832886,655,678,679,720
339,person,0.4107416868209839,103,647,132,716
339,person,0.4094531238079071,80,647,106,718
339,person,0.40520256757736206,1210,661,1278,718
339,car,0.36623236536979675,261,665,345,719
339,person,0.36485448479652405,728,674,761,720
339,person,0.308575838804245,528,650,560,719
339,person,0.3061850070953369,551,679,605,720
339,car,0.3020947277545929,143,660,240,715
339,car,0.2971992790699005,142,661,345,719
339,person,0.28614330291748047,1083,641,1212,719
339,car,0.25730735063552856,143,660,299,714
339,person,0.2526395916938782,1064,628,1277,720
340,person,0.5580546259880066,335,662,386,720
340,car,0.5209031701087952,0,634,95,690
340,person,0.45700061321258545,99,643,151,716
340,person,0.3899152874946594,89,643,120,717
340,person,0.3775149881839752,224,647,286,718
340,person,0.37406378984451294,552,677,605,720
340,car,0.36850637197494507,261,659,354,718
340,person,0.362853080034256,659,675,684,720
340,person,0.3033583462238312,89,643,135,718
340,bus,0.30073294043540955,855,437,1279,717
340,car,0.2914264500141144,155,657,290,716
340,person,0.28522756695747375,1207,659,1277,719
340,person,0.2776508033275604,530,647,565,717
340,person,0.27656057476997375,1079,632,1277,719
340,person,0.2668955624103546,872,691,907,720
340,person,0.25238296389579773,732,665,765,720
341,person,0.46748390793800354,1200,654,1273,719
341,person,0.4364941716194153,343,656,394,720
341,person,0.4360371232032776,661,671,688,720
341,person,0.43034011125564575,123,639,159,717
341,person,0.38882964849472046,535,644,568,719
341,person,0.3575696051120758,735,662,771,720
341,person,0.33138787746429443,226,643,274,715
341,person,0.33071786165237427,1112,625,1205,719
341,bus,0.32305508852005005,853,435,1278,718
341,person,0.31989192962646484,100,642,124,712
341,car,0.29887470602989197,262,658,360,717
341,person,0.29737088084220886,1067,669,1167,720
341,person,0.2853821814060211,837,661,906,719
341,car,0.2833298444747925,1,627,103,685
341,person,0.2633659541606903,226,645,301,715
341,person,0.2613336145877838,685,679,708,719
342,car,0.5627221465110779,6,626,122,684
342,person,0.5270253419876099,349,654,400,720
342,person,0.4578358829021454,1200,654,1269,719
342,person,0.4398520290851593,666,664,693,720
342,person,0.3738725781440735,741,666,776,720
342,person,0.3097711503505707,134,638,171,719
342,car,0.29340246319770813,268,655,370,717
342,person,0.2787955105304718,234,642,267,710
342,person,0.27041441202163696,1063,671,1163,720
342,person,0.25018587708473206,119,637,170,719
343,person,0.5965667366981506,359,653,403,720
343,car,0.5113099217414856,15,624,125,677
343,person,0.4321853220462799,667,660,700,719
343,person,0.4207252264022827,565,668,614,720
343,person,0.4065192639827728,124,629,181,714
343,person,0.3870762884616852,1198,649,1265,718
343,person,0.34005191922187805,749,659,782,719
343,person,0.3272630572319031,866,677,908,720
343,person,0.311528742313385,241,639,289,708
343,person,0.3062964081764221,1062,619,1272,720
343,bus,0.28313329815864563,700,612,874,719
343,car,0.2637169063091278,275,653,356,716
344,person,0.530115008354187,572,662,625,720
344,person,0.5056333541870117,760,658,792,717
344,person,0.44388020038604736,370,647,418,720
344,person,0.3967995047569275,1199,646,1269,719
344,person,0.3810182809829712,679,657,709,718
344,person,0.365638792514801,138,630,200,720
344,person,0.35371801257133484,1066,621,1276,720
344,person,0.3490679860115051,533,664,582,720
344,car,0.34174126386642456,32,620,140,671
344,person,0.2921755313873291,859,670,911,720
344,person,0.25703951716423035,842,661,912,720
345,car,0.53394615650177,40,618,142,670
345,person,0.5275992751121521,378,646,419,719
345,person,0.473631352186203,577,659,633,720
345,person,0.4731781780719757,147,627,213,719
345,person,0.4594472348690033,535,662,588,720
345,person,0.291740745306015,863,671,910,720
345,person,0.2782144248485565,1072,659,1162,720
345,person,0.2690492868423462,1129,629,1264,719
345,person,0.26690346002578735,1083,622,1265,720
345,person,0.2594888508319855,681,655,708,716
345,bicycle,0.2585109770298004,194,687,296,720
346,person,0.5088830590248108,1185,638,1261,720
346,person,0.4791904389858246,576,655,639,720
346,person,0.40778353810310364,686,648,714,717
346,person,0.39364534616470337,1072,656,1157,720
346,bus,0.3737128674983978,858,427,1277,719
346,person,0.3427736759185791,539,658,589,720
346,car,0.3192831575870514,48,609,141,668
346,person,0.312975138425827,384,640,430,718
346,person,0.30817165970802307,767,648,801,713
347,car,0.6863296031951904,59,611,158,662
347,person,0.5995833277702332,574,652,645,720
347,car,0.5015828013420105,0,607,61,665
347,person,0.3883569538593292,542,651,594,720
347,person,0.3681602478027344,1067,651,1158,720
347,person,0.3662390410900116,265,622,303,687
347,person,0.34696754813194275,689,646,719,712
347,person,0.3414991796016693,1100,617,1259,720
347,person,0.31859639286994934,264,621,320,689
347,person,0.30983254313468933,848,663,913,720
347,person,0.2974531650543213,178,624,230,717
347,bus,0.2592010796070099,863,425,1277,719
347,person,0.25552693009376526,767,643,807,718
348,person,0.6947138905525208,580,647,651,720
348,car,0.6107255220413208,71,608,170,660
348,car,0.4791472256183624,0,605,68,663
348,person,0.44184622168540955,1048,647,1152,720
348,person,0.37833157181739807,549,648,598,720
348,person,0.37140199542045593,1100,617,1255,719
348,person,0.36862000823020935,1174,631,1255,720
348,person,0.32455939054489136,778,646,812,717
348,person,0.2858562171459198,696,639,723,708
348,umbrella,0.2741073966026306,715,597,854,636
348,person,0.26307010650634766,846,653,912,720
349,person,0.7281720042228699,578,643,655,720
349,car,0.5455019474029541,81,605,175,657
349,person,0.4635615646839142,551,645,602,720
349,person,0.44284331798553467,1070,646,1152,720
349,car,0.4421002268791199,0,602,66,657
349,person,0.4240724742412567,848,653,910,719
349,person,0.42175009846687317,1171,626,1247,720
349,person,0.3612397611141205,1098,619,1249,719
349,person,0.3534669578075409,1242,635,1279,720
349,person,0.33380547165870667,207,618,251,714
349,person,0.33272552490234375,271,615,324,718
349,person,0.2874498963356018,700,638,726,707
349,umbrella,0.26139217615127563,717,594,851,632
350,person,0.7698748111724854,583,642,656,720
350,car,0.6018397808074951,92,602,182,653
350,person,0.5116310119628906,1234,632,1279,720
350,person,0.5038099884986877,553,641,603,720
350,person,0.472506046295166,841,650,904,719
350,car,0.43900585174560547,0,600,69,650
350,person,0.3885444700717926,1039,637,1149,718
350,person,0.3229554295539856,1168,620,1242,720
350,person,0.28492820262908936,280,614,319,676
350,person,0.26142796874046326,705,634,727,702
351,person,0.7921769618988037,586,639,657,720
351,person,0.6538554430007935,1223,630,1279,720
351,person,0.6180253624916077,1081,608,1237,719
351,person,0.6027312874794006,555,636,604,720
351,car,0.40407583117485046,98,598,190,651
351,person,0.39472079277038574,1024,637,1138,718
351,person,0.38964587450027466,841,647,899,720
351,car,0.3739226758480072,5,596,77,650
351,person,0.3089953064918518,223,608,264,708
351,person,0.3002015948295593,419,623,449,696
351,car,0.27835899591445923,638,658,679,693
351,person,0.26698246598243713,1056,637,1137,716
352,person,0.7944133877754211,587,634,660,720
352,person,0.6914593577384949,1073,606,1234,719
352,person,0.6462833285331726,1218,616,1279,720
352,person,0.5112478137016296,1034,632,1131,716
352,car,0.5033814907073975,115,594,199,642
352,person,0.49227508902549744,557,631,605,719
352,person,0.476804256439209,224,603,273,701
352,car,0.4167737066745758,19,593,99,644
352,person,0.3931279480457306,793,629,824,687
352,person,0.3416488766670227,285,604,337,712
352,person,0.3340013921260834,704,623,728,690
352,person,0.28748616576194763,839,642,899,719
352,person,0.2852873206138611,426,621,455,688
352,bicycle,0.26786622405052185,711,690,774,720
352,person,0.2508946657180786,223,603,249,699
353,person,0.7682103514671326,588,629,664,720
353,car,0.5983788967132568,122,591,203,639
353,person,0.5853599905967712,1017,628,1142,719
353,person,0.5706890821456909,1212,608,1279,720
353,person,0.5404262542724609,557,624,607,719
353,car,0.46470704674720764,642,643,729,696
353,car,0.457643985748291,27,588,125,636
353,bicycle,0.44840967655181885,713,680,821,720
353,person,0.4483441114425659,1067,596,1232,718
353,person,0.4121149480342865,233,596,280,692
353,person,0.36282071471214294,799,624,829,682
353,bicycle,0.33956092596054077,713,683,796,720
353,bicycle,0.28250500559806824,712,666,776,720
353,person,0.2590727210044861,797,622,829,717
353,person,0.25280654430389404,194,580,219,650
354,person,0.7302706837654114,590,625,668,720
354,person,0.7239884734153748,1200,614,1279,720
354,person,0.6086004376411438,1019,622,1141,719
354,car,0.5659687519073486,131,586,215,635
354,bicycle,0.5421463251113892,713,675,823,720
354,person,0.5154898762702942,560,623,607,720
354,car,0.5112970471382141,38,584,105,635
354,person,0.3906518518924713,1137,604,1218,719
354,person,0.36336156725883484,1,577,37,622
354,car,0.3390548527240753,640,641,749,690
354,person,0.2853173017501831,243,591,289,687
355,person,0.8141442537307739,590,621,666,720
355,person,0.7460719347000122,1192,607,1279,720
355,person,0.6296481490135193,1011,619,1139,718
355,bicycle,0.6132655739784241,712,654,825,720
355,person,0.5805124640464783,560,616,609,720
355,car,0.5458686947822571,138,582,220,629
355,car,0.42247793078422546,48,580,130,630
355,person,0.4040186107158661,831,610,878,718
355,person,0.3637866973876953,1130,604,1213,719
355,bicycle,0.3531140685081482,711,666,808,720
355,bicycle,0.34275510907173157,772,658,824,719
355,person,0.2599198520183563,800,614,830,695
356,person,0.7689470052719116,590,621,666,720
356,person,0.6706745624542236,1180,603,1279,720
356,bicycle,0.6223716139793396,711,668,824,720
356,person,0.6143258213996887,1005,618,1139,719
356,car,0.5710848569869995,139,579,224,627
356,person,0.5321366786956787,560,620,607,720
356,person,0.5316506028175354,41,678,97,720
356,car,0.4821718633174896,53,577,146,624
356,person,0.4341048002243042,1057,586,1202,718
356,person,0.404246062040329,824,610,877,718
356,car,0.3276689648628235,636,619,778,683
356,bicycle,0.2792837619781494,769,658,825,720
356,bus,0.25479623675346375,841,416,1278,720
356,person,0.2502220571041107,1089,598,1201,720
357,person,0.7953150868415833,588,617,664,720
357,person,0.7331863641738892,1004,614,1141,717
357,person,0.711463451385498,1177,601,1279,720
357,person,0.5554001927375793,562,614,606,720
357,car,0.5111851692199707,149,578,227,623
357,car,0.4940425455570221,56,576,158,627
357,bicycle,0.4758220613002777,710,664,818,720
357,person,0.46375468373298645,44,677,99,720
357,person,0.3617974519729614,816,599,875,720
357,person,0.31002283096313477,1125,597,1201,719
357,car,0.2737880051136017,57,576,204,631
357,person,0.2637507915496826,259,586,282,644
357,bicycle,0.2554745376110077,739,671,817,720
358,person,0.8102052807807922,586,615,661,720
358,person,0.7473068833351135,1176,600,1277,720
358,person,0.7323927879333496,993,610,1147,719
358,person,0.6353855133056641,560,614,606,720
358,person,0.554762601852417,47,675,101,720
358,car,0.4383276700973511,151,577,232,620
358,car,0.40260830521583557,0,583,100,655
358,person,0.36232781410217285,1055,580,1200,717
358,person,0.32647159695625305,263,589,288,643
358,car,0.3076215982437134,60,578,162,619
358,bicycle,0.2974782884120941,705,663,819,718
358,car,0.29312512278556824,640,616,811,680
359,person,0.7929390668869019,570,605,646,720
359,person,0.7792006731033325,1137,591,1259,719
359,person,0.7427228689193726,961,604,1132,720
359,person,0.7123347520828247,546,605,595,720
359,person,0.5799319744110107,33,665,97,720
359,car,0.5280131101608276,143,570,222,616
359,person,0.48665231466293335,1030,573,1168,713
359,car,0.3725430965423584,620,604,794,695
359,bicycle,0.37214770913124084,689,649,802,712
359,potted plant,0.35530418157577515,345,636,427,720
360,person,0.8219704627990723,939,597,1122,719
360,person,0.7820490598678589,1123,587,1245,720
360,person,0.7488415241241455,556,598,635,720
360,person,0.701662003993988,29,659,92,720
360,person,0.6019555330276489,230,661,290,720
360,person,0.5693066120147705,536,594,582,719
360,person,0.5561765432357788,197,660,291,720
360,person,0.5340155363082886,779,576,843,720
360,car,0.4591906666755676,127,564,210,611
360,bicycle,0.44545480608940125,681,648,776,702
360,person,0.41155117750167847,1016,569,1149,715
360,car,0.4086848795413971,634,599,784,659
360,car,0.38354456424713135,45,563,109,596
360,person,0.32396477460861206,1055,572,1151,714
360,bus,0.323593407869339,808,406,1268,719
360,car,0.31608229875564575,620,598,789,691
360,person,0.25911033153533936,421,592,464,675
360,potted plant,0.2552591860294342,632,650,686,720
361,person,0.8315883874893188,936,590,1120,719
361,person,0.7595657110214233,1121,582,1238,720
361,person,0.750264585018158,552,593,637,720
361,person,0.6522270441055298,233,655,294,720
361,car,0.5732877850532532,619,595,788,693
361,potted plant,0.5427359938621521,340,628,427,720
361,person,0.5412352681159973,15,656,96,720
361,person,0.5270072221755981,776,585,843,720
361,person,0.5118263959884644,538,587,582,719
361,bicycle,0.4239135682582855,682,647,777,697
361,car,0.4179808497428894,40,557,131,601
361,person,0.4173373579978943,1014,561,1155,715
361,car,0.4124849736690521,131,558,219,605
361,person,0.31355196237564087,188,658,243,720
361,person,0.31227847933769226,38,655,98,720
361,person,0.3103139400482178,796,601,845,720
361,person,0.3092145025730133,273,570,309,626
361,person,0.28897854685783386,1078,580,1158,717
361,person,0.28304943442344666,435,592,466,645
361,car,0.27918967604637146,0,577,66,638
361,potted plant,0.2688189148902893,470,639,533,720
362,person,0.8191030621528625,928,588,1115,719
362,person,0.8071937561035156,549,591,632,720
362,person,0.7823874354362488,1115,578,1231,719
362,person,0.7388759851455688,236,651,293,720
362,potted plant,0.6670061349868774,341,629,422,720
362,person,0.6470637321472168,533,585,578,720
362,person,0.5759150385856628,1070,568,1144,706
362,person,0.5299452543258667,38,651,100,720
362,potted plant,0.4543890953063965,471,636,526,720
362,car,0.4362840950489044,617,590,787,652
362,person,0.4119771122932434,11,653,99,720
362,car,0.405130535364151,135,556,214,600
